family	N	kappa	p	SIGMA	TNUM	NKER	TMASSf	CRATIO	EXCESS	ZFRATIO	ZFLOOR_OK	tag
M4	16	1	212161	-1.6947999550171104	82048	257	1.251953125	0.9564978499982895	0.8156653231574731	4.052972823381424	True	LAD16-exhaustive
M4	16	1	212353	-1.696104964824741	87040	193	1.328125	1.0149100649362333	1.063223134584573	4.303456544876099	True	LAD16-exhaustive
M4	16	1	212801	-1.6991454048419428	105216	289	1.60546875	1.227456582938427	1.9660388413633936	5.213094413280487	True	LAD16-exhaustive
M4	16	1	212897	-1.6997960948911022	80128	129	1.22265625	0.9348776277735676	0.7233210903524834	3.9718604683876038	True	LAD16-exhaustive
M4	16	1	213217	-1.7019629446067697	71424	129	1.08984375	0.833619901718194	0.29230510175860225	3.545733869075775	True	LAD16-exhaustive
M4	16	1	213281	-1.7023959242845628	89088	193	1.359375	1.0398573230194823	1.169571364538033	4.423963308334351	True	LAD16-exhaustive
M4	16	1	213953	-1.706934382679723	80448	225	1.2275390625	0.9397028317461305	0.742849851820592	4.0075022131204605	True	LAD16-exhaustive
M4	16	1	214177	-1.7084440349752725	75392	193	1.150390625	0.880860359550627	0.4914963437953002	3.7595705091953278	True	LAD16-exhaustive
M4	16	1	214433	-1.7101674197511123	86016	193	1.3125	1.0052695754514802	1.0225118257419699	4.2944841384887695	True	LAD16-exhaustive
M4	16	1	214561	-1.711028340746342	73984	65	1.12890625	0.8647722706009725	0.4220379019798581	3.695972502231598	True	LAD16-exhaustive
M4	16	1	214657	-1.711673694511724	78592	257	1.19921875	0.9187296540184945	0.6525322227626459	3.927928149700165	True	LAD16-exhaustive
M4	16	1	214817	-1.712748643017207	77888	161	1.1884765625	0.9106586353104758	0.617806816610399	3.8956446796655655	True	LAD16-exhaustive
M4	16	1	214849	-1.7129635366387355	82816	225	1.263671875	0.968310027219367	0.864418076934081	4.142740458250046	True	LAD16-exhaustive
M4	16	1	214913	-1.7133932278785338	86784	193	1.32421875	1.0147757310401573	1.0632307044899671	4.342526614665985	True	LAD16-exhaustive
M4	16	1	215297	-1.7159686912235337	97792	193	1.4921875	1.1439703886576316	1.6169450246051729	4.902091860771179	True	LAD16-exhaustive
M4	16	1	215329	-1.7161831057799866	80640	161	1.23046875	0.9433590829324869	0.7572534595063707	4.042901694774628	True	LAD16-exhaustive
M4	16	1	215393	-1.716611839317146	78336	97	1.1953125	0.9164695057541434	0.6419309576943618	3.928557515144348	True	LAD16-exhaustive
M4	16	1	215521	-1.7174689243534402	84992	161	1.296875	0.9944772460826312	0.9763148985275044	4.264889478683472	True	LAD16-exhaustive
M4	16	1	215617	-1.7181114041451302	93184	193	1.421875	1.0904436812649385	1.3880128461890593	4.678045988082886	True	LAD16-exhaustive
M4	16	1	215681	-1.718539565107129	74240	161	1.1328125	0.8688201695938353	0.43709670881971463	3.7281209230422974	True	LAD16-exhaustive
M4	16	1	216289	-1.7226007691912066	87808	257	1.33984375	1.0282781624125341	1.1216062385557335	4.421897351741791	True	LAD16-exhaustive
M4	16	1	216481	-1.7238808831825843	93952	193	1.43359375	1.1004546146096321	1.4322851696612497	4.735501229763031	True	LAD16-exhaustive
M4	16	1	216577	-1.724520514484599	84224	225	1.28515625	0.9866127111085313	0.9423710255016403	4.247059404850006	True	LAD16-exhaustive
M4	16	1	216641	-1.724946777859106	87104	321	1.3291015625	1.0204194956394679	1.0879208301146335	4.3935835510492325	True	LAD16-exhaustive
M4	16	1	217057	-1.7277144241063525	87424	225	1.333984375	1.0246243576759957	1.1061821390764477	4.418192237615585	True	LAD16-exhaustive
M4	16	1	217121	-1.7281397449806768	72832	129	1.111328125	0.853661955975196	0.3688361002231632	3.6818340122699738	True	LAD16-exhaustive
M4	16	1	217313	-1.7294149557877745	72192	193	1.1015625	0.8463339021753733	0.33677960727092393	3.6527076959609985	True	LAD16-exhaustive
M4	16	1	217409	-1.7300521387514927	87552	129	1.3359375	1.0265099664156159	1.1144554198138399	4.431836485862732	True	LAD16-exhaustive
M4	16	1	217697	-1.7319620008653445	88576	193	1.3515625	1.0388342474102503	1.1678355315861753	4.489610314369202	True	LAD16-exhaustive
M4	16	1	217793	-1.7325980601372883	77312	161	1.1796875	0.9068206449327282	0.5971569342717632	3.9204052686691284	True	LAD16-exhaustive
M4	16	1	218081	-1.7345045571168818	71936	97	1.09765625	0.844021397439672	0.3249709720950637	3.6526179909706116	True	LAD16-exhaustive
M4	16	1	218401	-1.7366199364259778	85120	161	1.298828125	0.9990468321316247	0.9958703185797665	4.328389912843704	True	LAD16-exhaustive
M4	16	1	218657	-1.7383100094721406	84608	193	1.291015625	0.9933059463870376	0.9709712903887235	4.30739751458168	True	LAD16-exhaustive
M4	16	1	218849	-1.7395762662349412	67072	65	1.0234375	0.7875909806370963	0.07826769569695582	3.4176372289657593	True	LAD16-exhaustive
M4	16	1	219041	-1.7408414125758114	90368	225	1.37890625	1.0613579637996529	1.2664378409437704	4.608718931674957	True	LAD16-exhaustive
M4	16	1	219169	-1.7416842275297633	77568	225	1.18359375	0.9111465191699099	0.6139934171625849	3.958237588405609	True	LAD16-exhaustive
M4	16	1	219361	-1.7429475274889477	90624	225	1.3828125	1.0647223295957122	1.281363131342031	4.62852680683136	True	LAD16-exhaustive
M4	16	1	219649	-1.7448404056984685	75520	225	1.15234375	0.887536300576996	0.5105997153238727	3.8621696829795837	True	LAD16-exhaustive
M4	16	1	219809	-1.7458909325599272	84608	161	1.291015625	0.9945078695035641	0.9760868774795911	4.330091148614883	True	LAD16-exhaustive
M4	16	1	219937	-1.746730803623901	67840	129	1.03515625	0.7975183561128587	0.11798520113298237	3.4739556908607483	True	LAD16-exhaustive
M4	16	1	220513	-1.7505041845628462	82176	193	1.25390625	0.966630177124993	0.8543469734683756	4.219095289707184	True	LAD16-exhaustive
M4	16	1	220673	-1.7515505968092064	65536	1	1.0	0.7710231719588551	0.0	3.3672027587890625	True	LAD16-exhaustive
M4	16	1	220897	-1.7530143000357832	72576	161	1.107421875	0.854046230595307	0.36208392342832074	3.7326991260051727	True	LAD16-exhaustive
M4	16	1	221281	-1.7555200557946407	100352	257	1.53125	1.1813724870648779	1.7937824254215304	5.1702351570129395	True	LAD16-exhaustive
M4	16	1	221537	-1.757188145039489	94720	193	1.4453125	1.1153654668950646	1.5053512674525062	4.885714650154114	True	LAD16-exhaustive
M4	16	1	221729	-1.758437947483955	84864	257	1.294921875	0.9995047497141132	0.9978291359102006	4.381129950284958	True	LAD16-exhaustive
M4	16	1	221953	-1.7598946832389153	77824	193	1.1875	0.916800657766585	0.6350223163195239	4.021746635437012	True	LAD16-exhaustive
M4	16	1	222113	-1.760934308954603	83968	257	1.28125	0.9893421169276337	0.9532201304646373	4.342381000518799	True	LAD16-exhaustive
M4	16	1	222337	-1.7623885275012157	91904	161	1.40234375	1.0830956200802788	1.365009572652018	4.757582128047943	True	LAD16-exhaustive
M4	16	1	222913	-1.7661212296106825	91520	257	1.396484375	1.07920499183345	1.3486155715934234	4.7499774396419525	True	LAD16-exhaustive
M4	16	1	222977	-1.7665353787651874	83200	257	1.26953125	0.9811594302186738	0.9170560697528038	4.3194010853767395	True	LAD16-exhaustive
M4	16	1	223009	-1.7667424087678683	73472	161	1.12109375	0.8664674922845389	0.4120698267147326	3.8149108290672302	True	LAD16-exhaustive
M4	16	1	223361	-1.7690177801398654	83456	161	1.2734375	0.9845628649669778	0.9319489347295339	4.340153098106384	True	LAD16-exhaustive
M4	16	1	223681	-1.7710831900652657	78336	129	1.1953125	0.9244602487846454	0.6666314993896392	4.07972252368927	True	LAD16-exhaustive
M4	16	1	223841	-1.7721147872442984	77824	129	1.1875	0.918566804088798	0.6404240100709544	4.055956840515137	True	LAD16-exhaustive
M4	16	1	223969	-1.7729395342140535	83968	161	1.28125	0.9912135281377805	0.9611853398947128	4.378666400909424	True	LAD16-exhaustive
M4	16	1	224033	-1.7733517309598064	74240	161	1.1328125	0.8764344914234308	0.4540227788586252	3.8724881410598755	True	LAD16-exhaustive
M4	16	1	224129	-1.7739698053438175	80896	129	1.234375	0.9551039631262428	0.8015599965667201	4.221484899520874	True	LAD16-exhaustive
M4	16	1	224449	-1.7760281429858615	72448	129	1.10546875	0.8556380885454025	0.36121699044403754	3.786031424999237	True	LAD16-exhaustive
M4	16	1	224513	-1.7764394583454788	112896	321	1.72265625	1.333430062114719	2.4757110346570537	5.9014697670936584	True	LAD16-exhaustive
M4	16	1	224737	-1.7778781393290721	76800	193	1.171875	0.9072996082122974	0.5894052319371328	4.018610715866089	True	LAD16-exhaustive
M4	16	1	224897	-1.778904890937202	105728	289	1.61328125	1.249249784050139	2.1046023236629283	5.5362260937690735	True	LAD16-exhaustive
M4	16	1	224929	-1.7791101536004845	98432	225	1.501953125	1.163079811794663	1.7228017769607844	5.154919654130936	True	LAD16-exhaustive
M4	16	1	224993	-1.7795205913351992	75264	257	1.1484375	0.8893820851604665	0.5096116340505074	3.942724585533142	True	LAD16-exhaustive
M4	16	1	225089	-1.7801360290822146	81408	161	1.2421875	0.9620772619862779	0.831826385709926	4.266399264335632	True	LAD16-exhaustive
M4	16	1	225217	-1.7809562045638074	93184	129	1.421875	1.101386824080316	1.4498118848706798	4.886328458786011	True	LAD16-exhaustive
M4	16	1	225569	-1.783209285882247	82304	161	1.255859375	0.9731331186083839	0.8806583254654001	4.322554677724838	True	LAD16-exhaustive
M4	16	1	225601	-1.7834139370841733	81024	161	1.236328125	0.9580294478461098	0.8135478954470894	4.255933552980423	True	LAD16-exhaustive
M4	16	1	225697	-1.7840277165647542	89600	257	1.3671875	1.0595336954301038	1.264562709811551	4.708406329154968	True	LAD16-exhaustive
M4	16	1	225889	-1.785254492702819	81536	289	1.244140625	0.964360113239215	0.8415149407282368	4.288294702768326	True	LAD16-exhaustive
M4	16	1	226241	-1.7875008765171856	72448	129	1.10546875	0.8571724729544239	0.36410094558251316	3.8162590861320496	True	LAD16-exhaustive
M4	16	1	226337	-1.7881129200809553	87040	193	1.328125	1.0299166351174487	1.1332391565575646	4.58685040473938	True	LAD16-exhaustive
M4	16	1	226433	-1.7887247041037533	65536	1	1.0	0.7755404701885138	0.0	3.4550933837890625	True	LAD16-exhaustive
M4	16	1	226657	-1.7901511920663573	105216	289	1.60546875	1.2453822502626697	2.0940524981879913	5.552531898021698	True	LAD16-exhaustive
M4	16	1	226753	-1.790762112540076	88576	225	1.3515625	1.0485235506161732	1.2164164425497825	4.676374077796936	True	LAD16-exhaustive
M4	16	1	226817	-1.791169249181518	86528	193	1.3203125	1.0243450371897576	1.1086033464942397	4.569539189338684	True	LAD16-exhaustive
M4	16	1	226913	-1.7917797387942507	98304	161	1.5	1.1638633192909509	1.7312352178225376	5.193626403808594	True	LAD16-exhaustive
M4	16	1	227233	-1.7938128404377203	77952	161	1.189453125	0.9231985802858407	0.6569009224555581	4.12419131398201	True	LAD16-exhaustive
M4	16	1	227393	-1.7948283178458446	82176	161	1.25390625	0.9733774303113735	0.8810025773441672	4.3507309556007385	True	LAD16-exhaustive
M4	16	1	227489	-1.7954372613783711	68864	97	1.05078125	0.8157733693528516	0.17627490320057984	3.6474788784980774	True	LAD16-exhaustive
M4	16	1	227873	-1.7978704684840245	67328	97	1.02734375	0.7978783889455979	0.0950774752994583	3.5721420645713806	True	LAD16-exhaustive
M4	16	1	228097	-1.7992879464547507	91648	225	1.3984375	1.0863236923683386	1.3867765077821013	4.867239356040955	True	LAD16-exhaustive
M4	16	1	228257	-1.800299578722683	70784	129	1.080078125	0.8391494410267298	0.27891039258602274	3.7618315517902374	True	LAD16-exhaustive
M4	16	1	228353	-1.8009062177624173	87680	225	1.337890625	1.0395502296474337	1.177360767385748	4.661733061075211	True	LAD16-exhaustive
M4	16	1	228577	-1.802320717642253	84288	225	1.2861328125	0.9995524830092363	0.9979916057497902	4.485784605145454	True	LAD16-exhaustive
M4	16	1	228737	-1.8033302262772892	85504	129	1.3046875	1.0141308200831203	1.063451662279698	4.5536850690841675	True	LAD16-exhaustive
M4	16	1	228929	-1.804540704941207	108288	225	1.65234375	1.2846032192177992	2.2787884694247347	5.771933019161224	True	LAD16-exhaustive
M4	16	1	228961	-1.8047423526792379	72064	161	1.099609375	0.8549102945689415	0.34800735651750975	3.841669648885727	True	LAD16-exhaustive
M4	16	1	229153	-1.8059516475886674	75264	193	1.1484375	0.8930390733165245	0.5190340800717174	4.015623450279236	True	LAD16-exhaustive
M4	16	1	229217	-1.8063545207401255	74112	225	1.130859375	0.8794247141982922	0.45769731226634625	3.9552641808986664	True	LAD16-exhaustive
M4	16	1	229249	-1.8065559151352772	91392	161	1.39453125	1.0845055855516241	1.3801158851186388	4.878156960010529	True	LAD16-exhaustive
M4	16	1	229409	-1.8075624656191032	86016	193	1.3125	1.0208694277557773	1.0939240482185093	4.5944108963012695	True	LAD16-exhaustive
M4	16	1	229601	-1.8087693999517143	81792	225	1.248046875	0.9709178498958955	0.8690289241912719	4.372448891401291	True	LAD16-exhaustive
M4	16	1	230017	-1.8113809656471176	80192	161	1.2236328125	0.9523073727561056	0.784914147139887	4.294683054089546	True	LAD16-exhaustive
M4	16	1	230081	-1.8117823257191574	88576	225	1.3515625	1.0519351170521893	1.2342694981689173	4.745008111000061	True	LAD16-exhaustive
M4	16	1	230273	-1.812985736415758	82176	161	1.25390625	0.9761086715242657	0.8921607371061265	4.405834257602692	True	LAD16-exhaustive
M4	16	1	230369	-1.8135870655430644	84224	161	1.28515625	1.0005277392541163	1.0023828512436104	4.517519533634186	True	LAD16-exhaustive
M4	16	1	230561	-1.8147889724003825	86016	193	1.3125	1.0220040544282936	1.09941729610132	4.6174821853637695	True	LAD16-exhaustive
M4	16	1	230849	-1.8165899573193656	84608	129	1.291015625	1.0055524792688708	1.025111253767071	4.547571808099747	True	LAD16-exhaustive
M4	16	1	230977	-1.8173896739657316	90368	193	1.37890625	1.0741407730757946	1.335448674849317	4.859857618808746	True	LAD16-exhaustive
M4	16	1	231041	-1.817789366112823	84224	97	1.28515625	1.0011726679038426	1.0053068613145648	4.530697405338287	True	LAD16-exhaustive
M4	16	1	231169	-1.8185884183616032	93312	257	1.423828125	1.109337669286983	1.4950167670424201	5.022352963685989	True	LAD16-exhaustive
M4	16	1	231809	-1.822577054600469	104704	161	1.59765625	1.2455307578301562	2.114016901750973	5.651109278202057	True	LAD16-exhaustive
M4	16	1	231841	-1.8227761972355694	95232	161	1.453125	1.1328888448462553	1.6030053120469978	5.140593767166138	True	LAD16-exhaustive
M4	16	1	232129	-1.8245672450409884	93248	225	1.4228515625	1.109590378250519	1.4977662371490426	5.039750829339027	True	LAD16-exhaustive
M4	16	1	232417	-1.826356072089368	85504	193	1.3046875	1.017719480612649	1.0805608405813687	4.626946330070496	True	LAD16-exhaustive
M4	16	1	232513	-1.8269518552218535	81920	225	1.25	0.9751491370517501	0.8869802395666437	4.434833526611328	True	LAD16-exhaustive
M4	16	1	232801	-1.8287377298133443	95232	257	1.453125	1.1339193162239891	1.6096429865720607	5.161879777908325	True	LAD16-exhaustive
M4	16	1	232961	-1.829728927960133	70784	129	1.080078125	0.8429462373972348	0.28465827539673455	3.839356690645218	True	LAD16-exhaustive
M4	16	1	233921	-1.8356618582985753	70912	193	1.08203125	0.8452321276957215	0.2928028081368734	3.8621495366096497	True	LAD16-exhaustive
M4	16	1	234529	-1.8394068004584518	79488	161	1.212890625	0.947991179850382	0.7618680917162585	4.340485006570816	True	LAD16-exhaustive
M4	16	1	234721	-1.8405873969989237	71680	65	1.09375	0.855024025331717	0.33577620737010755	3.9173293113708496	True	LAD16-exhaustive
M4	16	1	234977	-1.8421600243766783	82176	193	1.25390625	0.9804571162091696	0.9103857313839933	4.495836317539215	True	LAD16-exhaustive
M4	16	1	235009	-1.8423564823195946	86528	129	1.3203125	1.0324122934162718	1.1486430199511712	4.734578251838684	True	LAD16-exhaustive
M4	16	1	235489	-1.8453001456715157	82688	161	1.26171875	0.9870338800851427	0.9404423089761196	4.533704936504364	True	LAD16-exhaustive
M4	16	1	235553	-1.8456921807052709	77568	193	1.18359375	0.9259720035130925	0.6598925550278477	4.254136025905609	True	LAD16-exhaustive
M4	16	1	236129	-1.849215710357118	66432	97	1.013671875	0.7934567139992674	0.04926109974631876	3.6523029506206512	True	LAD16-exhaustive
M4	16	1	236449	-1.851169514739226	85632	257	1.306640625	1.0230802596847017	1.1063533858339056	4.714261919260025	True	LAD16-exhaustive
M4	16	1	236609	-1.8521454255803675	84736	193	1.29296875	1.012523971909917	1.0577407945181965	4.6680914759635925	True	LAD16-exhaustive
M4	16	1	236641	-1.8523405285550254	99456	289	1.517578125	1.188450456284169	1.8689281311989776	5.479754716157913	True	LAD16-exhaustive
M4	16	1	236737	-1.8529256792203483	75392	193	1.150390625	0.9009766878527452	0.5432673440241855	4.155579000711441	True	LAD16-exhaustive
M4	16	1	236897	-1.8539004032280104	88064	97	1.34375	1.0525683252764257	1.2425931754024566	4.857335567474365	True	LAD16-exhaustive
M4	16	1	236993	-1.8544849216851205	97536	257	1.48828125	1.1658829539125304	1.7657623908026245	5.381961643695831	True	LAD16-exhaustive
M4	16	1	237089	-1.8550692034162068	75840	161	1.1572265625	0.9066223712480256	0.5688058057001983	4.186488166451454	True	LAD16-exhaustive
M4	16	1	237217	-1.8558478778150835	75520	193	1.15234375	0.9029024658590199	0.5514385800526437	4.171074330806732	True	LAD16-exhaustive
M4	16	1	237313	-1.8564316079304177	75008	193	1.14453125	0.8968596277051524	0.523371397440299	4.144472420215607	True	LAD16-exhaustive
M4	16	1	237409	-1.857015101957714	87296	225	1.33203125	1.0438767793098724	1.202826078145266	4.825381577014923	True	LAD16-exhaustive
M4	16	1	237857	-1.8597349580793399	70912	129	1.08203125	0.8483041973132119	0.29772956483176927	3.9271348118782043	True	LAD16-exhaustive
M4	16	1	238081	-1.8610929656896609	73216	161	1.1171875	0.8760444679710555	0.4257284990844587	4.058549761772156	True	LAD16-exhaustive
M4	16	1	238369	-1.862837099270859	82944	97	1.265625	0.9927008714100506	0.9661519130998703	4.6033594608306885	True	LAD16-exhaustive
M4	16	1	238529	-1.8638051520419054	99136	289	1.5126953125	1.186663663555411	1.8660669900864042	5.5057022124528885	True	LAD16-exhaustive
M4	16	1	238657	-1.86457912684277	97536	225	1.48828125	1.1676465465273578	1.7781603460936903	5.4197500348091125	True	LAD16-exhaustive
M4	16	1	239137	-1.8674778398973295	77056	161	1.17578125	0.922870499360788	0.6414252045662623	4.290356457233429	True	LAD16-exhaustive
M4	16	1	239201	-1.867863895294004	69632	161	1.0625	0.8340040641735798	0.22812333104448004	3.878037452697754	True	LAD16-exhaustive
M4	16	1	239233	-1.8680568842595768	87040	193	1.328125	1.042535069708762	1.1978077077134355	4.848195314407349	True	LAD16-exhaustive
M4	16	1	239297	-1.868442784759722	68352	129	1.04296875	0.8187437439925926	0.15689773355840392	3.8082777857780457	True	LAD16-exhaustive
M4	16	1	239329	-1.8686356963081039	71424	161	1.08984375	0.8555658091599861	0.3281027671282521	3.9799684882164	True	LAD16-exhaustive
M4	16	1	239489	-1.8695998673089171	94208	129	1.4375	1.128650327515212	1.5987859540703442	5.253073692321777	True	LAD16-exhaustive
M4	16	1	239521	-1.8697926242090936	90880	193	1.38671875	1.0888107813606354	1.4134014147974365	5.06818026304245	True	LAD16-exhaustive
M4	16	1	239713	-1.8709486250882925	97792	257	1.4921875	1.1718233770163933	1.800316505493248	5.458019137382507	True	LAD16-exhaustive
M4	16	1	239873	-1.871911252083688	93696	225	1.4296875	1.1229025752026798	1.5727539435034714	5.232901453971863	True	LAD16-exhaustive
M4	16	1	240257	-1.8742189396425672	77312	193	1.1796875	0.9268659078311401	0.6587499761577783	4.32477080821991	True	LAD16-exhaustive
M4	16	1	240353	-1.8747952852274175	85248	225	1.30078125	1.0220952629107714	1.1031307817387654	4.770609676837921	True	LAD16-exhaustive
M4	16	1	240641	-1.876522941794569	78464	161	1.197265625	0.9409986323736185	0.7243487795166704	4.396227985620499	True	LAD16-exhaustive
M4	16	1	240769	-1.8772901255655121	75776	161	1.15625	0.9088655592156811	0.5740467879758907	4.2478814125061035	True	LAD16-exhaustive
M4	16	1	241249	-1.8801634367220643	72448	129	1.10546875	0.8693192293885926	0.38825406986724653	4.069415748119354	True	LAD16-exhaustive
M4	16	1	241313	-1.880546112867961	98304	193	1.5	1.1796378011262905	1.8411001754787517	5.523216247558594	True	LAD16-exhaustive
M4	16	1	241441	-1.881311160778747	80640	161	1.23046875	0.9677812124359885	0.8490822532806898	4.533166587352753	True	LAD16-exhaustive
M4	16	1	241537	-1.881884680590204	72192	97	1.1015625	0.8664681298278579	0.3743206158922713	4.059877038002014	True	LAD16-exhaustive
M4	16	1	241601	-1.882266900507318	102400	257	1.5625	1.2291022950744948	2.0737096589608606	5.76021671295166	True	LAD16-exhaustive
M4	16	1	241793	-1.8834129530541723	92928	161	1.41796875	1.115599353032428	1.5421060192072937	5.231550872325897	True	LAD16-exhaustive
M4	16	1	241921	-1.8841764826172778	77568	225	1.18359375	0.9313078411016535	0.677732259002823	4.369143426418304	True	LAD16-exhaustive
M4	16	1	242273	-1.886274107717366	77568	257	1.18359375	0.9315963477029512	0.678718373292897	4.3755006194114685	True	LAD16-exhaustive
M4	16	1	242689	-1.8887491935352756	94016	225	1.4345703125	1.1295500498673448	1.6092993754530023	5.312415078282356	True	LAD16-exhaustive
M4	16	1	243073	-1.8910301253953214	75264	97	1.1484375	0.9045590147938485	0.5505630340657663	4.2595542669296265	True	LAD16-exhaustive
M4	16	1	243137	-1.8914099303485337	92288	193	1.408203125	1.109223652301229	1.5144469856279088	5.224400073289871	True	LAD16-exhaustive
M4	16	1	243233	-1.8919794503671348	77312	193	1.1796875	0.9293026793174811	0.6669097381170367	4.3783406019210815	True	LAD16-exhaustive
M4	16	1	243521	-1.8936866627177764	77824	65	1.1875	0.9356918729938911	0.6967298008697642	4.412554740905762	True	LAD16-exhaustive
M4	16	1	243553	-1.8938762283335748	92416	225	1.41015625	1.1111650570589928	1.5242967140650034	5.240597307682037	True	LAD16-exhaustive
M4	16	1	243809	-1.8953918572272315	84992	161	1.296875	1.0221300457581204	1.1044601644159608	4.824673414230347	True	LAD16-exhaustive
M4	16	1	244033	-1.8967167276232644	98816	225	1.5078125	1.1886112512032898	1.8909438897154192	5.6145631074905396	True	LAD16-exhaustive
M4	16	1	244129	-1.8972841569836412	82688	225	1.26171875	0.9946979200641664	0.9749467722400245	4.700044810771942	True	LAD16-exhaustive
M4	16	1	244481	-1.8993628239869622	83456	225	1.2734375	1.0042425985674932	1.0200697861829557	4.750538229942322	True	LAD16-exhaustive
M4	16	1	244897	-1.9018155753634787	85632	161	1.306640625	1.0307969833671302	1.1458818820572976	4.882696062326431	True	LAD16-exhaustive
M4	16	1	245473	-1.9052048231793606	92672	289	1.4140625	1.116094004213718	1.5509447480354008	5.296541810035706	True	LAD16-exhaustive
M4	16	1	246017	-1.9083984849944073	74112	193	1.130859375	0.8929829718935363	0.4912433182173648	4.245157331228256	True	LAD16-exhaustive
M4	16	1	246049	-1.9085861274707128	86144	129	1.314453125	1.0379861512565631	1.180603905594339	4.93499568104744	True	LAD16-exhaustive
M4	16	1	246209	-1.909523973944193	77952	97	1.189453125	0.939405616316994	0.7117580598630503	4.468598395586014	True	LAD16-exhaustive
M4	16	1	246241	-1.9097114701016658	77824	97	1.1875	0.9378887005414144	0.7045119020370795	4.461840629577637	True	LAD16-exhaustive
M4	16	1	246497	-1.9112105627784963	71552	161	1.091796875	0.862490559612075	0.3452758723868925	4.10651633143425	True	LAD16-exhaustive
M4	16	1	246689	-1.9123338609331277	93312	257	1.423828125	1.1249703300454963	1.5953877520122834	5.359538823366165	True	LAD16-exhaustive
M4	16	1	246817	-1.9130822407679204	79872	161	1.21875	0.9630423968791619	0.8238531891355764	4.589969158172607	True	LAD16-exhaustive
M4	16	1	246913	-1.9136432709895814	95744	161	1.4609375	1.154510385528152	1.736651574540322	5.5042184591293335	True	LAD16-exhaustive
M4	16	1	247073	-1.9145778368056767	71680	97	1.09375	0.8644567437493602	0.35344615472648205	4.123475551605225	True	LAD16-exhaustive
M4	16	1	247201	-1.915325053812282	82560	193	1.259765625	0.9957770204441606	0.9798477495326925	4.7518207132816315	True	LAD16-exhaustive
M4	16	1	247393	-1.9164451541845686	74240	161	1.1328125	0.8955730481532493	0.5013638942931258	4.276273846626282	True	LAD16-exhaustive
M4	16	1	247553	-1.9173779073115078	77824	129	1.1875	0.9389347004676002	0.7082656214236668	4.485613822937012	True	LAD16-exhaustive
M4	16	1	247649	-1.9179372698571342	82944	161	1.265625	1.0007879253889087	1.003765402075227	4.782573938369751	True	LAD16-exhaustive
M4	16	1	247873	-1.9192416063393587	68352	161	1.04296875	0.8248793680083151	0.16252068312733653	3.944760024547577	True	LAD16-exhaustive
M4	16	1	248033	-1.9201725537953358	95744	289	1.4609375	1.1556048797629221	1.7445290445944914	5.529185652732849	True	LAD16-exhaustive
M4	16	1	248161	-1.9209168794797655	71424	257	1.08984375	0.8621618217757	0.3402108010032807	4.126841962337494	True	LAD16-exhaustive
M4	16	1	248257	-1.9214748718396386	92800	193	1.416015625	1.1202828339015176	1.5759333335717556	5.3640104830265045	True	LAD16-exhaustive
M4	16	1	248609	-1.9235189993885164	85760	193	1.30859375	1.035602092014331	1.1706597023537042	4.964114129543304	True	LAD16-exhaustive
M4	16	1	248641	-1.9237046856283229	72192	129	1.1015625	0.8717839731949608	0.38533000019073776	4.179284691810608	True	LAD16-exhaustive
M4	16	1	248737	-1.924261600995088	90112	129	1.375	1.088271863226759	1.4233062485694667	5.218709945678711	True	LAD16-exhaustive
M4	16	1	249089	-1.9263017866785326	83456	97	1.2734375	1.0081852415502315	1.0392961537727932	4.840076804161072	True	LAD16-exhaustive
M4	16	1	249217	-1.9270429576429429	86784	161	1.32421875	1.0485011190357805	1.2329415460250248	5.03567236661911	True	LAD16-exhaustive
M4	16	1	249377	-1.9279688862119393	75264	129	1.1484375	0.909441045236447	0.5648416638056001	4.370024085044861	True	LAD16-exhaustive
M4	16	1	249857	-1.9307431116573817	78464	193	1.197265625	0.948486953586727	0.7520896813248645	4.564593464136124	True	LAD16-exhaustive
M4	16	1	250049	-1.9318513098445216	98560	193	1.50390625	1.1916011391776833	1.9226558923666743	5.738071501255035	True	LAD16-exhaustive
M4	16	1	250433	-1.9340651557147481	86528	129	1.3203125	1.0464661621192652	1.2240302176317999	5.045315861701965	True	LAD16-exhaustive
M4	16	1	250721	-1.9357233135565117	76288	129	1.1640625	0.9228438798394338	0.6276632953765163	4.453352570533752	True	LAD16-exhaustive
M4	16	1	250753	-1.9359074357298276	72832	193	1.111328125	0.8810604933735235	0.4259687392710002	4.252149373292923	True	LAD16-exhaustive
M4	16	1	251201	-1.9384826818676615	71680	161	1.09375	0.867445108071075	0.35935139620050355	4.192368984222412	True	LAD16-exhaustive
M4	16	1	251233	-1.93866645223898	72320	161	1.103515625	0.8752132191876231	0.3968343788147555	4.230339676141739	True	LAD16-exhaustive
M4	16	1	251297	-1.9390339227705518	78336	97	1.1953125	0.9480685199490582	0.7489348487449454	4.583411335945129	True	LAD16-exhaustive
M4	16	1	251393	-1.939584953129657	75520	193	1.15234375	0.91405982539804	0.5843923452162967	4.420336186885834	True	LAD16-exhaustive
M4	16	1	251809	-1.9419703223203015	74752	129	1.140625	0.9050734868943481	0.5403317406729229	4.382623910903931	True	LAD16-exhaustive
M4	16	1	251969	-1.942886722855075	70912	129	1.08203125	0.8586925897980813	0.31539379005493245	4.160130798816681	True	LAD16-exhaustive
M4	16	1	252001	-1.943069933130964	88320	193	1.34765625	1.0695188030845322	1.3368386763752194	5.1820483803749084	True	LAD16-exhaustive
