p	SIGMA	UMIN	H	PREDCR_est	PREDCR_exact	BONUS	AU
4238429761	0.019117	7	1.013339	1.248344			
4237779649	0.019339	7	1.013495	1.248324			
4237011137	0.019600	7	1.013679	1.248302			
4236571777	0.019750	7	1.013784	1.248289			
4236560513	0.019754	7	1.013786	1.248289			
4236223681	0.019868	7	1.013867	1.248279			
4235921153	0.019971	7	1.013939	1.248270			
4235531329	0.020104	7	1.014033	1.248258			
4235506433	0.020113	7	1.014039	1.248257			
1418244673	1.598541	6	3.028368	1.248239			
1418167873	1.598619	6	3.028532	1.248229			
4234355329	0.020505	7	1.014314	1.248223			
4234343489	0.020509	7	1.014317	1.248223			
4234087553	0.020596	7	1.014378	1.248216			
4231325633	0.021537	7	1.015041	1.248134			
4230848513	0.021700	7	1.015155	1.248120			
1417134529	1.599670	6	3.030741	1.248093			
4228862017	0.022378	7	1.015632	1.248061			
4228417537	0.022529	7	1.015739	1.248048			
4228100417	0.022638	7	1.015815	1.248039			
4227825281	0.022731	7	1.015881	1.248031			
4227386497	0.022881	7	1.015986	1.248018			
1416317953	1.600502	6	3.032488	1.247986			
4225920577	0.023381	7	1.016339	1.247974			
4225704641	0.023455	7	1.016391	1.247968			
4225390849	0.023562	7	1.016466	1.247959			
1416092801	1.600731	6	3.032970	1.247956			
1415974337	1.600852	6	3.033224	1.247941			
4224404929	0.023899	7	1.016704	1.247929			
4224046721	0.024021	7	1.016790	1.247919			
4223388097	0.024246	7	1.016948	1.247899			
4222828097	0.024438	7	1.017083	1.247883			
4222282817	0.024624	7	1.017214	1.247867			
4221473089	0.024901	7	1.017410	1.247843			
4219960193	0.025418	7	1.017774	1.247798			
4219511297	0.025571	7	1.017883	1.247784			
4218935873	0.025768	7	1.018021	1.247767			
1414525633	1.602329	6	3.036330	1.247750			
4217593217	0.026227	7	1.018346	1.247728			
4217263937	0.026340	7	1.018425	1.247718			
4216651073	0.026550	7	1.018573	1.247700			
4215895169	0.026808	7	1.018756	1.247677			
4215842881	0.026826	7	1.018768	1.247676			
4215806657	0.026838	7	1.018777	1.247675			
4215226753	0.027037	7	1.018917	1.247657			
4214983489	0.027120	7	1.018976	1.247650			
4214366017	0.027332	7	1.019125	1.247632			
4213679233	0.027567	7	1.019291	1.247612			
4213407553	0.027660	7	1.019357	1.247604			
4213280321	0.027703	7	1.019388	1.247600			
4212732289	0.027891	7	1.019521	1.247584			
4212088961	0.028111	7	1.019676	1.247564			
4212087617	0.028112	7	1.019677	1.247564			
4211926721	0.028167	7	1.019716	1.247560			
4211854081	0.028192	7	1.019733	1.247557			
1413045377	1.603839	6	3.039511	1.247555			
4209869249	0.028872	7	1.020214	1.247499			
4209680129	0.028937	7	1.020260	1.247493			
4209196289	0.029102	7	1.020377	1.247479			
4208969153	0.029180	7	1.020432	1.247472			
4208549633	0.029324	7	1.020534	1.247459			
1412257601	1.604644	6	3.041207	1.247451			
1412161537	1.604742	6	3.041414	1.247438			
4207619393	0.029643	7	1.020759	1.247432			
4207099649	0.029821	7	1.020886	1.247416			
4206570881	0.030002	7	1.021014	1.247401			
4206502273	0.030026	7	1.021031	1.247399			
4206374401	0.030070	7	1.021062	1.247395			
4206060737	0.030177	7	1.021138	1.247385			
4205379713	0.030411	7	1.021303	1.247365			
4204652033	0.030661	7	1.021480	1.247344			
4204237313	0.030803	7	1.021581	1.247331			
4204052353	0.030867	7	1.021626	1.247326			
4203596609	0.031023	7	1.021736	1.247312			
1410848897	1.606084	6	3.044243	1.247265			
4201787393	0.031644	7	1.022176	1.247258			
4200435649	0.032108	7	1.022505	1.247218			
4200094081	0.032226	7	1.022588	1.247208			
4199386561	0.032469	7	1.022761	1.247187			
4199283073	0.032504	7	1.022786	1.247184			
4199141249	0.032553	7	1.022820	1.247180			
4199125633	0.032558	7	1.022824	1.247179			
1410064961	1.606886	6	3.045936	1.247162			
4198483969	0.032779	7	1.022981	1.247160			
4198058497	0.032925	7	1.023084	1.247147			
4197950209	0.032962	7	1.023111	1.247144			
4197864257	0.032992	7	1.023132	1.247142			
4197334529	0.033174	7	1.023261	1.247126			
4196470913	0.033471	7	1.023471	1.247100			
4195964609	0.033645	7	1.023595	1.247085			
4195928129	0.033657	7	1.023604	1.247084			
4193183233	0.034601	7	1.024274	1.247002			
4192930561	0.034688	7	1.024335	1.246995			
4192656257	0.034783	7	1.024402	1.246986			
4191790721	0.035080	7	1.024614	1.246961			
4191648449	0.035129	7	1.024649	1.246956			
4191562369	0.035159	7	1.024670	1.246954			
4190490049	0.035528	7	1.024932	1.246922			
4190180161	0.035635	7	1.025008	1.246913			
4189667137	0.035812	7	1.025133	1.246897			
4189234369	0.035961	7	1.025239	1.246884			
4188363713	0.036260	7	1.025452	1.246858			
4188301057	0.036282	7	1.025468	1.246857			
4188018433	0.036379	7	1.025537	1.246848			
1407517121	1.609495	6	3.051449	1.246825			
1407354433	1.609661	6	3.051802	1.246804			
4184912449	0.037450	7	1.026298	1.246755			
4184778049	0.037496	7	1.026331	1.246751			
4184777153	0.037496	7	1.026331	1.246751			
4184726849	0.037514	7	1.026344	1.246750			
4183538561	0.037923	7	1.026635	1.246714			
4183516993	0.037931	7	1.026640	1.246714			
4183446529	0.037955	7	1.026658	1.246712			
1406624129	1.610410	6	3.053387	1.246707			
4183180033	0.038047	7	1.026723	1.246704			
4182365569	0.038328	7	1.026923	1.246679			
4182269057	0.038361	7	1.026947	1.246676			
4181972929	0.038463	7	1.027019	1.246668			
4181487041	0.038631	7	1.027139	1.246653			
4181409409	0.038658	7	1.027158	1.246651			
4181061569	0.038778	7	1.027243	1.246640			
4180922113	0.038826	7	1.027278	1.246636			
4180365377	0.039018	7	1.027414	1.246620			
4180359361	0.039020	7	1.027416	1.246619			
4179754433	0.039229	7	1.027565	1.246601			
1405616897	1.611444	6	3.055575	1.246574			
4178710849	0.039589	7	1.027821	1.246570			
4177847873	0.039887	7	1.028033	1.246544			
4177788481	0.039908	7	1.028048	1.246542			
4177289729	0.040080	7	1.028171	1.246528			
4177064257	0.040158	7	1.028226	1.246521			
4177059841	0.040159	7	1.028227	1.246521			
4176205249	0.040455	7	1.028438	1.246495			
4175999041	0.040526	7	1.028489	1.246489			
4175578753	0.040671	7	1.028592	1.246476			
4175477249	0.040706	7	1.028617	1.246473			
4175274241	0.040776	7	1.028667	1.246467			
1404350657	1.612744	6	3.058330	1.246407			
4173162881	0.041506	7	1.029188	1.246404			
4173118337	0.041521	7	1.029199	1.246403			
4172317057	0.041798	7	1.029396	1.246379			
4172292097	0.041807	7	1.029402	1.246378			
4172111873	0.041869	7	1.029447	1.246373			
4171071041	0.042229	7	1.029704	1.246341			
4170274177	0.042505	7	1.029900	1.246317			
4169612929	0.042734	7	1.030064	1.246298			
4169489537	0.042776	7	1.030094	1.246294			
4169136577	0.042899	7	1.030181	1.246283			
4168798913	0.043015	7	1.030265	1.246273			
4168329281	0.043178	7	1.030381	1.246259			
4168079681	0.043264	7	1.030443	1.246252			
4167959233	0.043306	7	1.030472	1.246248			
4167863041	0.043339	7	1.030496	1.246245			
4167426113	0.043491	7	1.030604	1.246232			
4166345857	0.043865	7	1.030872	1.246200			
4166203009	0.043914	7	1.030907	1.246195			
4166148929	0.043933	7	1.030920	1.246194			
4165840321	0.044040	7	1.030997	1.246185			
1402646849	1.614495	6	3.062045	1.246181			
1402623617	1.614519	6	3.062095	1.246178			
4164701377	0.044434	7	1.031279	1.246150			
4164397697	0.044539	7	1.031354	1.246141			
4163046337	0.045008	7	1.031689	1.246101			
4162918657	0.045052	7	1.031720	1.246097			
4162626497	0.045153	7	1.031793	1.246088			
4162513921	0.045192	7	1.031821	1.246085			
4162450433	0.045214	7	1.031836	1.246083			
4162135297	0.045323	7	1.031914	1.246073			
4161458113	0.045558	7	1.032082	1.246053			
4161275201	0.045621	7	1.032128	1.246048			
4160741441	0.045807	7	1.032260	1.246032			
4160312129	0.045955	7	1.032367	1.246019			
4160291393	0.045963	7	1.032372	1.246018			
4160131649	0.046018	7	1.032411	1.246013			
4160020609	0.046056	7	1.032439	1.246010			
4159761857	0.046146	7	1.032503	1.246002			
1401247361	1.615935	6	3.065103	1.245996			
4159082689	0.046382	7	1.032672	1.245982			
4158700289	0.046514	7	1.032767	1.245970			
4158398593	0.046619	7	1.032842	1.245961			
4157928193	0.046782	7	1.032959	1.245947			
4157370241	0.046976	7	1.033097	1.245930			
4156862849	0.047152	7	1.033223	1.245915			
4156704001	0.047207	7	1.033263	1.245910			
4156628737	0.047233	7	1.033281	1.245908			
4156150529	0.047399	7	1.033400	1.245894			
4155777473	0.047529	7	1.033493	1.245882			
4155720769	0.047548	7	1.033507	1.245881			
4155705409	0.047554	7	1.033511	1.245880			
4155608321	0.047587	7	1.033535	1.245877			
4155421889	0.047652	7	1.033582	1.245872			
4155157889	0.047744	7	1.033647	1.245864			
4154979457	0.047806	7	1.033692	1.245858			
4154578369	0.047945	7	1.033791	1.245846			
4154508353	0.047969	7	1.033809	1.245844			
4154193601	0.048079	7	1.033887	1.245835			
4154018497	0.048140	7	1.033931	1.245829			
4154006209	0.048144	7	1.033934	1.245829			
4153924673	0.048172	7	1.033954	1.245827			
4152763393	0.048575	7	1.034243	1.245792			
4152327617	0.048727	7	1.034352	1.245779			
4151641601	0.048965	7	1.034523	1.245758			
4150731841	0.049281	7	1.034749	1.245731			
4150694017	0.049295	7	1.034759	1.245729			
4149673729	0.049649	7	1.035013	1.245699			
4149580801	0.049682	7	1.035036	1.245696			
4149405761	0.049742	7	1.035080	1.245691			
1398781889	1.618476	6	3.070505	1.245670			
4148614081	0.050018	7	1.035278	1.245667			
4148224321	0.050153	7	1.035375	1.245655			
4148195329	0.050163	7	1.035382	1.245654			
4147886209	0.050271	7	1.035459	1.245645			
4147829057	0.050291	7	1.035474	1.245643			
4147565953	0.050382	7	1.035539	1.245635			
4147348417	0.050458	7	1.035594	1.245629			
4146896641	0.050615	7	1.035706	1.245615			
4146883393	0.050620	7	1.035710	1.245615			
4146369217	0.050799	7	1.035838	1.245599			
4145924161	0.050953	7	1.035949	1.245586			
4145843777	0.050981	7	1.035969	1.245583			
4145539393	0.051087	7	1.036045	1.245574			
4145374721	0.051145	7	1.036087	1.245569			
4145215297	0.051200	7	1.036126	1.245564			
4145150017	0.051223	7	1.036143	1.245562			
4144750913	0.051362	7	1.036243	1.245550			
4144625729	0.051405	7	1.036274	1.245547			
4143430273	0.051822	7	1.036573	1.245510			
4143220097	0.051895	7	1.036625	1.245504			
4142448449	0.052163	7	1.036819	1.245481			
4142375297	0.052189	7	1.036837	1.245479			
4142339137	0.052201	7	1.036846	1.245478			
1397322881	1.619982	7	3.073711	1.245476			
4142020801	0.052312	7	1.036926	1.245468			
4141787329	0.052394	7	1.036984	1.245461			
4141520897	0.052486	7	1.037051	1.245453			
4141413569	0.052524	7	1.037078	1.245450			
4140632257	0.052796	7	1.037273	1.245426			
4140408193	0.052874	7	1.037329	1.245419			
4139572033	0.053166	7	1.037539	1.245394			
4139494081	0.053193	7	1.037559	1.245392			
1396643777	1.620683	6	3.075206	1.245386			
1396602817	1.620725	6	3.075296	1.245381			
4138862657	0.053413	7	1.037717	1.245373			
4138800961	0.053434	7	1.037732	1.245371			
4138708993	0.053466	7	1.037755	1.245368			
1396274497	1.621065	6	3.076019	1.245337			
4137585857	0.053858	7	1.038037	1.245334			
4137470849	0.053898	7	1.038066	1.245331			
4136247809	0.054325	7	1.038373	1.245294			
4134258497	0.055019	7	1.038872	1.245234			
4134229889	0.055029	7	1.038880	1.245233			
4133850241	0.055161	7	1.038975	1.245221			
1395383489	1.621985	7	3.077983	1.245219			
4133626817	0.055239	7	1.039031	1.245214			
4132512961	0.055628	7	1.039311	1.245181			
4132270657	0.055712	7	1.039372	1.245173			
4130892289	0.056194	7	1.039719	1.245132			
4130492609	0.056333	7	1.039820	1.245120			
4130471297	0.056341	7	1.039825	1.245119			
4130244289	0.056420	7	1.039882	1.245112			
1394515009	1.622884	6	3.079900	1.245104			
4129850177	0.056558	7	1.039981	1.245100			
4129780609	0.056582	7	1.039999	1.245098			
4129351297	0.056732	7	1.040107	1.245085			
4129295617	0.056751	7	1.040121	1.245083			
4128667457	0.056971	7	1.040279	1.245064			
4127222977	0.057476	7	1.040643	1.245021			
4126729153	0.057648	7	1.040768	1.245006			
4126424513	0.057755	7	1.040845	1.244997			
4125362177	0.058126	7	1.041113	1.244964			
4125233537	0.058171	7	1.041145	1.244961			
4125165313	0.058195	7	1.041162	1.244958			
4124967233	0.058264	7	1.041212	1.244952			
4124428993	0.058453	7	1.041348	1.244936			
4124285761	0.058503	7	1.041385	1.244932			
4123104833	0.058916	7	1.041683	1.244896			
1392508673	1.624961	6	3.084338	1.244838			
4121177089	0.059591	7	1.042170	1.244838			
4121022977	0.059645	7	1.042209	1.244833			
4120642433	0.059778	7	1.042305	1.244821			
4120391617	0.059866	7	1.042369	1.244814			
4119728321	0.060098	7	1.042537	1.244794			
4119723457	0.060100	7	1.042538	1.244794			
4119062977	0.060331	7	1.042705	1.244773			
4118826241	0.060414	7	1.042765	1.244766			
4118596289	0.060494	7	1.042823	1.244759			
4118567489	0.060505	7	1.042830	1.244758			
4118501953	0.060527	7	1.042847	1.244756			
4117587713	0.060848	7	1.043079	1.244729			
4117238017	0.060970	7	1.043167	1.244718			
1391522177	1.625983	6	3.086525	1.244707			
4115708929	0.061506	7	1.043555	1.244672			
4114869697	0.061800	7	1.043768	1.244646			
4114758017	0.061840	7	1.043796	1.244643			
4113655873	0.062226	7	1.044075	1.244609			
4113616513	0.062240	7	1.044085	1.244608			
4113341377	0.062336	7	1.044155	1.244600			
4113297857	0.062352	7	1.044166	1.244598			
4112723201	0.062553	7	1.044312	1.244581			
1390091137	1.627468	6	3.089702	1.244517			
4110321857	0.063396	7	1.044922	1.244508			
4110035777	0.063496	7	1.044995	1.244499			
4109355713	0.063735	7	1.045168	1.244479			
1389716161	1.627857	6	3.090536	1.244467			
4105884481	0.064954	7	1.046052	1.244373			
1389008641	1.628592	6	3.092110	1.244373			
4105354049	0.065140	7	1.046187	1.244357			
4105078273	0.065237	7	1.046257	1.244349			
4104811457	0.065331	7	1.046325	1.244340			
4104215873	0.065541	7	1.046477	1.244322			
4103403841	0.065826	7	1.046684	1.244298			
1388359681	1.629266	6	3.093555	1.244286			
4102933889	0.065991	7	1.046804	1.244283			
4102739969	0.066059	7	1.046853	1.244277			
4102712641	0.066069	7	1.046860	1.244277			
4102631809	0.066097	7	1.046881	1.244274			
4102514753	0.066139	7	1.046911	1.244271			
4101893249	0.066357	7	1.047069	1.244252			
1387960961	1.629680	6	3.094444	1.244233			
1387726849	1.629924	6	3.094966	1.244202			
4099890049	0.067062	7	1.047581	1.244191			
4099487617	0.067204	7	1.047684	1.244178			
4099263169	0.067283	7	1.047741	1.244171			
4099206721	0.067302	7	1.047756	1.244170			
4097793281	0.067800	7	1.048117	1.244127			
4097579009	0.067875	7	1.048172	1.244120			
4097329217	0.067963	7	1.048236	1.244113			
4097184449	0.068014	7	1.048273	1.244108			
1386936769	1.630745	6	3.096729	1.244097			
4096812673	0.068145	7	1.048368	1.244097			
4096680641	0.068192	7	1.048402	1.244093			
4096240129	0.068347	7	1.048515	1.244079			
4096144321	0.068381	7	1.048539	1.244076			
4096025537	0.068422	7	1.048569	1.244073			
4095537217	0.068594	7	1.048694	1.244058			
4095083329	0.068754	7	1.048811	1.244044			
4094749441	0.068872	7	1.048896	1.244034			
4094620801	0.068917	7	1.048929	1.244030			
1386356929	1.631348	6	3.098024	1.244020			
4093966529	0.069148	7	1.049097	1.244010			
4093821889	0.069199	7	1.049134	1.244006			
4093731137	0.069231	7	1.049157	1.244003			
1386005249	1.631714	6	3.098810	1.243973			
4092653249	0.069611	7	1.049433	1.243970			
4092261697	0.069749	7	1.049534	1.243958			
4091807233	0.069909	7	1.049650	1.243944			
4091557313	0.069997	7	1.049715	1.243936			
4090860929	0.070243	7	1.049893	1.243915			
4088851969	0.070951	7	1.050409	1.243854			
4087957121	0.071267	7	1.050639	1.243826			
4087526593	0.071419	7	1.050750	1.243813			
4087464961	0.071441	7	1.050766	1.243811			
4087448641	0.071447	7	1.050770	1.243811			
4087391233	0.071467	7	1.050784	1.243809			
4086320129	0.071845	7	1.051060	1.243776			
4086121537	0.071915	7	1.051111	1.243770			
4086110209	0.071919	7	1.051114	1.243770			
4085290369	0.072209	7	1.051325	1.243745			
4084373633	0.072532	7	1.051561	1.243717			
4084351681	0.072540	7	1.051566	1.243716			
4083845377	0.072719	7	1.051697	1.243701			
4083073793	0.072992	7	1.051896	1.243677			
4083000577	0.073017	7	1.051914	1.243675			
4082550401	0.073176	7	1.052030	1.243661			
1383608129	1.634212	6	3.104179	1.243654			
4082242753	0.073285	7	1.052110	1.243652			
4080980801	0.073731	7	1.052435	1.243613			
4080558913	0.073880	7	1.052544	1.243600			
4080555137	0.073882	7	1.052545	1.243600			
4079441537	0.074275	7	1.052832	1.243566			
4079348353	0.074308	7	1.052856	1.243563			
1382917057	1.634933	6	3.105730	1.243562			
4078609729	0.074570	7	1.053047	1.243540			
1382478593	1.635390	7	3.106715	1.243504			
4077118657	0.075097	7	1.053432	1.243495			
4076450753	0.075334	7	1.053605	1.243474			
4076447681	0.075335	7	1.053605	1.243474			
4074115393	0.076160	7	1.054209	1.243403			
4073624897	0.076334	7	1.054335	1.243388			
4073293057	0.076452	7	1.054421	1.243378			
4072714241	0.076657	7	1.054571	1.243360			
4072541441	0.076718	7	1.054616	1.243354			
4072303681	0.076802	7	1.054678	1.243347			
4070862209	0.077313	7	1.055051	1.243303			
4069889921	0.077657	7	1.055303	1.243273			
4069775617	0.077698	7	1.055333	1.243270			
4069584193	0.077766	7	1.055382	1.243264			
4069161793	0.077916	7	1.055492	1.243251			
4069099393	0.077938	7	1.055508	1.243249			
4068857857	0.078023	7	1.055571	1.243241			
4068472769	0.078160	7	1.055671	1.243230			
4068328321	0.078211	7	1.055708	1.243225			
4068028609	0.078317	7	1.055786	1.243216			
1380149761	1.637822	7	3.111957	1.243193			
4066732801	0.078777	7	1.056122	1.243176			
4066568257	0.078835	7	1.056165	1.243171			
4066349761	0.078913	7	1.056222	1.243164			
1379858497	1.638127	6	3.112614	1.243154			
4066015297	0.079032	7	1.056309	1.243154			
4064702849	0.079497	7	1.056650	1.243114			
4064565121	0.079546	7	1.056686	1.243110			
4063315457	0.079990	7	1.057011	1.243071			
4063266817	0.080007	7	1.057023	1.243070			
4063235713	0.080018	7	1.057031	1.243069			
4062967169	0.080113	7	1.057101	1.243060			
4062573569	0.080253	7	1.057204	1.243048			
1378969217	1.639057	6	3.114622	1.243036			
4061394497	0.080672	7	1.057510	1.243012			
4060959169	0.080827	7	1.057624	1.242999			
4060876033	0.080856	7	1.057646	1.242996			
4059957761	0.081182	7	1.057885	1.242968			
4059824513	0.081230	7	1.057919	1.242964			
1378156097	1.639908	6	3.116459	1.242927			
4058121601	0.081835	7	1.058363	1.242911			
4057344257	0.082111	7	1.058566	1.242888			
4057178113	0.082171	7	1.058610	1.242882			
1377796033	1.640285	6	3.117274	1.242879			
4056770369	0.082316	7	1.058716	1.242870			
4056480641	0.082419	7	1.058792	1.242861			
4055712961	0.082692	7	1.058992	1.242837			
4055575169	0.082741	7	1.059028	1.242833			
4055550529	0.082749	7	1.059034	1.242832			
4055446721	0.082786	7	1.059061	1.242829			
4055262529	0.082852	7	1.059110	1.242823			
4055149057	0.082892	7	1.059139	1.242820			
4054868353	0.082992	7	1.059213	1.242811			
4054203137	0.083229	7	1.059386	1.242791			
4052178049	0.083950	7	1.059916	1.242728			
4052158529	0.083957	7	1.059921	1.242728			
4052093377	0.083980	7	1.059938	1.242726			
4051602497	0.084155	7	1.060066	1.242711			
4051337281	0.084249	7	1.060136	1.242702			
4051177217	0.084306	7	1.060178	1.242698			
4050852353	0.084422	7	1.060263	1.242688			
4050490753	0.084550	7	1.060357	1.242676			
4050177601	0.084662	7	1.060439	1.242667			
4050008129	0.084722	7	1.060484	1.242661			
4049855233	0.084777	7	1.060524	1.242657			
4049833153	0.084785	7	1.060529	1.242656			
4049619649	0.084861	7	1.060585	1.242649			
4049252353	0.084992	7	1.060682	1.242638			
4048804033	0.085151	7	1.060799	1.242624			
4048649921	0.085206	7	1.060839	1.242620			
4048533953	0.085248	7	1.060870	1.242616			
1375805569	1.642371	6	3.121784	1.242613			
4048387841	0.085300	7	1.060908	1.242612			
1375772737	1.642405	6	3.121858	1.242609			
4048214977	0.085361	7	1.060953	1.242606			
4047921281	0.085466	7	1.061030	1.242597			
